Date,000001.SS_target,^FTSE_target,^GDAXI_target,^GSPC_target,^HSI_target,^IXIC_target,^N225_target
2007-05-25,0.2224707220490589,0.0898435203438562,0.0936786321633109,0.0906078470615487,0.1402330769469462,0.1263799399591555,0.1080833459554869
2007-05-28,0.2204756547076088,0.0858085748140311,0.0935315845900706,0.0906161423239023,0.1386655115848946,0.1278427068865162,0.1088178028902308
2007-05-29,0.3268193716939736,0.0851640844601729,0.0945086802544739,0.0884116669674978,0.1374247144618099,0.1217524773717581,0.1103818678114245
2007-05-30,0.3289371978443111,0.0829380510574653,0.1037674485150941,0.0883917594260518,0.1486048665086154,0.122219635013086,0.1188950439081338
2007-05-31,0.3441538365262461,0.0809276355488326,0.1090360889108653,0.0869700179139929,0.1484636366198123,0.1182992275072719,0.1179069833612486
2007-06-01,0.4553424114912519,0.0778051752362909,0.1101038428818925,0.0863115897484681,0.1417913586889015,0.1181183357931006,0.117819312955733
2007-06-04,0.4651599185953121,0.0728127691570324,0.1148678413226788,0.0889196512533865,0.1405395115432209,0.118577580963458,0.118111165034479
2007-06-05,0.4652892738691704,0.0926893842623033,0.14606070913178,0.0944256970845066,0.1402639988104426,0.1232390114625762,0.1073506294186078
2007-06-06,0.4667778035130447,0.0891495288662976,0.1498762847137246,0.1123170664689604,0.1366589807556853,0.1376939111950471,0.107191196591086
2007-06-07,0.4637245308871486,0.0891536642739274,0.150179698234455,0.1186978569820182,0.1428023633079748,0.1445524589630287,0.1193776799986445
2007-06-08,0.4685383964497745,0.0941319431075417,0.1543308648169523,0.1079822546997564,0.1434088256429899,0.1320608886420974,0.1197817086721304
2007-06-11,0.4725192327956965,0.0948312760559102,0.1533617982013932,0.109429053517998,0.1355685105161155,0.1302604098079727,0.114890798009787
2007-06-12,0.4796290270314435,0.0970499936125537,0.1527993085030373,0.121094579821622,0.104923647764639,0.1354465365713361,0.1127086660610139
2007-06-13,0.4638360363086409,0.1073832451047228,0.1670776961169498,0.1218394373761992,0.1148884289871858,0.1329812684262186,0.1091758974073985
2007-06-14,0.4587054480458767,0.1142147602343185,0.1800435061774314,0.1204065236004267,0.1169367697489829,0.1342547667034418,0.1112849853235399
2007-06-15,0.4656386478489611,0.1154838928754863,0.1802330517630003,0.1204542368621405,0.1471234758611781,0.1333973020131111,0.1145671047667927
2007-06-18,0.4650489515339397,0.1151033271683887,0.1761141701747354,0.1186382618769281,0.1458964860010883,0.1317821182387955,0.111654329981533
2007-06-19,0.4707915698787207,0.115080649617824,0.1767540888850263,0.127630010924342,0.1463017539016947,0.1349752122487696,0.108878986489501
2007-06-20,0.4713697394866998,0.1173531042603566,0.1870516040260341,0.1295170770655808,0.1492202473090106,0.1361757589349174,0.1072294711339483
2007-06-21,0.4827924879090908,0.118081515399462,0.1851342243122562,0.1367003046681814,0.1483679508813636,0.1406120518013415,0.1081920884771678
2007-06-22,0.4983020008376071,0.1156433696222669,0.1842933392776949,0.1331908277435718,0.1525172985150527,0.1307670254608061,0.1105092054552155
2007-06-25,0.4986063240772986,0.1166460158523316,0.186845996014608,0.1319412960579073,0.1426366476983447,0.1285802020241853,0.1004609486085155
2007-06-26,0.501302941291456,0.1177540881803412,0.1889352712079016,0.1359356515631936,0.1445698340660602,0.1345640762168077,0.1089591625242124
