Analysis,Horizon,Index,Loss,Model_A,Model_B,Part_A,Family_A,Part_B,Family_B,N,Start,End,Mean_Loss_A,Mean_Loss_B,Mean_Diff,Direction,DM_Stat,Ref_Dist,HAC_Kernel,HAC_Lag,HAC_Lag_Rule,LongRun_Var,P_Raw,Correction,Test_Family,Family_Size,P_Adj,Alpha,Significant,Status
hybrid_vs_garch,22day,^FTSE,SquaredError,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.002616264721244967,0.004049936916514784,-0.0014336721952698164,A_lower,-3.492058980151316,t(T-1),Bartlett,21,fixed_21,0.00013214558180561314,0.0005061752182701218,holm,hybrid_vs_garch|SquaredError|fixed_21,63,0.026827286568316455,0.05,True,tested
hybrid_vs_garch,22day,^FTSE,SquaredError,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.0026089136208957016,0.004049936916514784,-0.0014410232956190807,A_lower,-2.917029632038982,t(T-1),Bartlett,21,fixed_21,0.00019132705398872666,0.0036348897248386592,holm,hybrid_vs_garch|SquaredError|fixed_21,63,0.18174448624193296,0.05,False,tested
hybrid_vs_garch,22day,^FTSE,SquaredError,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.0025241849777287314,0.004049936916514784,-0.0015257519387860516,A_lower,-2.8773938696238175,t(T-1),Bartlett,21,fixed_21,0.00022043740796146035,0.004118819025100805,holm,hybrid_vs_garch|SquaredError|fixed_21,63,0.19770331320483864,0.05,False,tested
hybrid_vs_garch,22day,^GDAXI,QLIKE,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.9849652646428689,-0.9911436996732996,0.006178435030430674,B_lower,0.3704364077726948,t(T-1),Bartlett,23,auto_floor_h-1,0.21809499687711245,0.7111575356481734,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^GDAXI,QLIKE,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.989673268637428,-0.9911436996732996,0.001470431035871615,B_lower,0.11886748674267335,t(T-1),Bartlett,24,auto_floor_h-1,0.11997181336782141,0.9054108294430114,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^GDAXI,QLIKE,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.9985297304412513,-0.9911436996732996,-0.0073860307679515505,A_lower,-0.5229803138738165,t(T-1),Bartlett,25,auto_floor_h-1,0.15637510158966106,0.601135906604091,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^GDAXI,QLIKE,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.9849652646428689,-0.9911436996732996,0.006178435030430674,B_lower,0.37611895912715304,t(T-1),Bartlett,21,fixed_21,0.21155465210041052,0.7069303449551423,holm,hybrid_vs_garch|QLIKE|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^GDAXI,QLIKE,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.989673268637428,-0.9911436996732996,0.001470431035871615,B_lower,0.12125501639693745,t(T-1),Bartlett,21,fixed_21,0.11529380030398385,0.9035201583309895,holm,hybrid_vs_garch|QLIKE|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^GDAXI,QLIKE,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.9985297304412513,-0.9911436996732996,-0.0073860307679515505,A_lower,-0.5414825408722834,t(T-1),Bartlett,21,fixed_21,0.14587113807823143,0.5883290607562249,holm,hybrid_vs_garch|QLIKE|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^GDAXI,SquaredError,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.01734812201773597,0.0039076887264266,0.01344043329130937,B_lower,1.0605693707404495,t(T-1),Bartlett,21,auto_floor_h-1,0.12591122260882484,0.2892126759788087,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^GDAXI,SquaredError,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.004859019658767915,0.0039076887264266,0.0009513309323413152,B_lower,0.92991543313741,t(T-1),Bartlett,24,auto_floor_h-1,0.0008205260768157595,0.3527014692325871,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^GDAXI,SquaredError,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.003497269319129973,0.0039076887264266,-0.00041041940729662674,A_lower,-0.5146501963463209,t(T-1),Bartlett,24,auto_floor_h-1,0.0004985945818595716,0.6069427171148221,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^GDAXI,SquaredError,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.01734812201773597,0.0039076887264266,0.01344043329130937,B_lower,1.0605693707404495,t(T-1),Bartlett,21,fixed_21,0.12591122260882484,0.2892126759788087,holm,hybrid_vs_garch|SquaredError|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^GDAXI,SquaredError,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.004859019658767915,0.0039076887264266,0.0009513309323413152,B_lower,0.9424832400945666,t(T-1),Bartlett,21,fixed_21,0.0007987889098269804,0.34623598296542973,holm,hybrid_vs_garch|SquaredError|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^GDAXI,SquaredError,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.003497269319129973,0.0039076887264266,-0.00041041940729662674,A_lower,-0.5175465563180032,t(T-1),Bartlett,21,fixed_21,0.000493029600247974,0.6049208574910863,holm,hybrid_vs_garch|SquaredError|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^N225,QLIKE,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.6082562301689971,-0.6446768572891854,0.036420627120188204,B_lower,1.2384102754802526,t(T-1),Bartlett,24,auto_floor_h-1,0.67808136322439,0.2159351249352225,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^N225,QLIKE,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.592443610025603,-0.6446768572891854,0.05223324726358234,B_lower,1.6223913057895247,t(T-1),Bartlett,24,auto_floor_h-1,0.8126413075612009,0.10512213013125925,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^N225,QLIKE,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.6060781216198576,-0.6446768572891854,0.03859873566932777,B_lower,1.5765780487923622,t(T-1),Bartlett,24,auto_floor_h-1,0.4699279434035645,0.11529655871442052,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^N225,QLIKE,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.6082562301689971,-0.6446768572891854,0.036420627120188204,B_lower,1.2631122758654045,t(T-1),Bartlett,21,fixed_21,0.651818961345991,0.20692482375499,holm,hybrid_vs_garch|QLIKE|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^N225,QLIKE,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.592443610025603,-0.6446768572891854,0.05223324726358234,B_lower,1.6644574440732796,t(T-1),Bartlett,21,fixed_21,0.7720843033857681,0.09642113146580371,holm,hybrid_vs_garch|QLIKE|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^N225,QLIKE,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.6060781216198576,-0.6446768572891854,0.03859873566932777,B_lower,1.6088245937845163,t(T-1),Bartlett,21,fixed_21,0.45127869203532445,0.10805779158354827,holm,hybrid_vs_garch|QLIKE|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^N225,SquaredError,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.013088928303764824,0.013519283787679666,-0.0004303554839148419,A_lower,-0.2101387149139981,t(T-1),Bartlett,21,auto_floor_h-1,0.0032882028505917802,0.8336140774960493,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^N225,SquaredError,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.0141336947998339,0.013519283787679666,0.0006144110121542334,B_lower,0.2870803458549175,t(T-1),Bartlett,21,auto_floor_h-1,0.0035910968927239115,0.7741267538932303,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^N225,SquaredError,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.013350252761989747,0.013519283787679666,-0.0001690310256899206,A_lower,-0.08634621768191819,t(T-1),Bartlett,21,auto_floor_h-1,0.0030044313111288017,0.9312132741450007,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^N225,SquaredError,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.013088928303764824,0.013519283787679666,-0.0004303554839148419,A_lower,-0.2101387149139981,t(T-1),Bartlett,21,fixed_21,0.0032882028505917802,0.8336140774960493,holm,hybrid_vs_garch|SquaredError|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^N225,SquaredError,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.0141336947998339,0.013519283787679666,0.0006144110121542334,B_lower,0.2870803458549175,t(T-1),Bartlett,21,fixed_21,0.0035910968927239115,0.7741267538932303,holm,hybrid_vs_garch|SquaredError|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^N225,SquaredError,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.013350252761989747,0.013519283787679666,-0.0001690310256899206,A_lower,-0.08634621768191819,t(T-1),Bartlett,21,fixed_21,0.0030044313111288017,0.9312132741450007,holm,hybrid_vs_garch|SquaredError|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^HSI,QLIKE,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.4781238390414004,-0.5007913379679974,0.02266749892659699,B_lower,1.229482389234518,t(T-1),Bartlett,24,auto_floor_h-1,0.2664886063087149,0.21926031523162415,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^HSI,QLIKE,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.4057814792650173,-0.5007913379679974,0.09500985870298002,B_lower,1.615509928276026,t(T-1),Bartlett,25,auto_floor_h-1,2.711653191498237,0.10660314630087893,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^HSI,QLIKE,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.43855004010376847,-0.5007913379679974,0.06224129786422888,B_lower,3.230228416028546,t(T-1),Bartlett,24,auto_floor_h-1,0.2910763204232579,0.0012885527520236349,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,0.04509934632082722,0.05,True,tested
hybrid_vs_garch,22day,^HSI,QLIKE,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.4781238390414004,-0.5007913379679974,0.02266749892659699,B_lower,1.25521685859882,t(T-1),Bartlett,21,fixed_21,0.25567351564184815,0.20977452964860008,holm,hybrid_vs_garch|QLIKE|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^HSI,QLIKE,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.4057814792650173,-0.5007913379679974,0.09500985870298002,B_lower,1.682827394574145,t(T-1),Bartlett,21,fixed_21,2.499046059692298,0.09280716815295824,holm,hybrid_vs_garch|QLIKE|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^HSI,QLIKE,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.43855004010376847,-0.5007913379679974,0.06224129786422888,B_lower,3.2933463110030496,t(T-1),Bartlett,21,fixed_21,0.280026118304728,0.0010344719321494537,holm,hybrid_vs_garch|QLIKE|fixed_21,63,0.03620651762523088,0.05,True,tested
hybrid_vs_garch,22day,^HSI,SquaredError,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.00835742872577025,0.008291867400523494,6.556132524675502e-05,B_lower,0.039423360066837526,t(T-1),Bartlett,22,auto_floor_h-1,0.002168224447817905,0.9685629051269677,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^HSI,SquaredError,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.010871932534017,0.008291867400523494,0.002580065133493505,B_lower,1.1535293781139297,t(T-1),Bartlett,23,auto_floor_h-1,0.003922112829499412,0.2490451554079012,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^HSI,SquaredError,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.01030670736441536,0.008291867400523494,0.0020148399638918674,B_lower,1.1164234008979432,t(T-1),Bartlett,22,auto_floor_h-1,0.0025535202927233092,0.26458342111608235,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^HSI,SquaredError,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.00835742872577025,0.008291867400523494,6.556132524675502e-05,B_lower,0.03945278103337437,t(T-1),Bartlett,21,fixed_21,0.0021649918506801815,0.9685394563519109,holm,hybrid_vs_garch|SquaredError|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^HSI,SquaredError,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.010871932534017,0.008291867400523494,0.002580065133493505,B_lower,1.1703168251052523,t(T-1),Bartlett,21,fixed_21,0.0038103994417469198,0.24222956852161717,holm,hybrid_vs_garch|SquaredError|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,^HSI,SquaredError,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.01030670736441536,0.008291867400523494,0.0020148399638918674,B_lower,1.1130179547161942,t(T-1),Bartlett,21,fixed_21,0.0025691699577902165,0.2660422937510536,holm,hybrid_vs_garch|SquaredError|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,000001.SS,QLIKE,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.9982558007324908,-0.9508055084524631,-0.04745029228002772,A_lower,-2.899811839552921,t(T-1),Bartlett,24,auto_floor_h-1,0.20992018918682012,0.0038383626374697763,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,0.12666596703650262,0.05,False,tested
hybrid_vs_garch,22day,000001.SS,QLIKE,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.96658525578436,-0.9508055084524631,-0.01577974733189683,A_lower,-0.6467176339326745,t(T-1),Bartlett,25,auto_floor_h-1,0.46675260090743104,0.5180042321272953,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,000001.SS,QLIKE,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.9999739566756896,-0.9508055084524631,-0.049168448223226496,A_lower,-3.9201211539927816,t(T-1),Bartlett,24,auto_floor_h-1,0.12333606488794988,9.625416507466306e-05,holm,hybrid_vs_garch|QLIKE|auto_floor_h-1,63,0.0040426749331358485,0.05,True,tested
hybrid_vs_garch,22day,000001.SS,QLIKE,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.9982558007324908,-0.9508055084524631,-0.04745029228002772,A_lower,-2.968179546727152,t(T-1),Bartlett,21,fixed_21,0.2003611474923901,0.0030870244107661614,holm,hybrid_vs_garch|QLIKE|fixed_21,63,0.10187180555528333,0.05,False,tested
hybrid_vs_garch,22day,000001.SS,QLIKE,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.96658525578436,-0.9508055084524631,-0.01577974733189683,A_lower,-0.6757425151399669,t(T-1),Bartlett,21,fixed_21,0.4275172714568547,0.499403659508694,holm,hybrid_vs_garch|QLIKE|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,000001.SS,QLIKE,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,-0.9999739566756896,-0.9508055084524631,-0.049168448223226496,A_lower,-3.9496940214535474,t(T-1),Bartlett,21,fixed_21,0.12149605078160769,8.530763731203605e-05,holm,hybrid_vs_garch|QLIKE|fixed_21,63,0.003753536041729586,0.05,True,tested
hybrid_vs_garch,22day,000001.SS,SquaredError,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.00625387881808116,0.009028750481484472,-0.0027748716634033127,A_lower,-2.505788054155618,t(T-1),Bartlett,23,auto_floor_h-1,0.0009614201004147247,0.012419737380636748,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,0.5092092326061066,0.05,False,tested
hybrid_vs_garch,22day,000001.SS,SquaredError,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.010541403249994377,0.009028750481484472,0.001512652768509903,B_lower,0.5035140942349066,t(T-1),Bartlett,25,auto_floor_h-1,0.007075730650454485,0.6147444936334304,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,000001.SS,SquaredError,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.005933475117550432,0.009028750481484472,-0.003095275363934041,A_lower,-3.1313322468988476,t(T-1),Bartlett,22,auto_floor_h-1,0.0007660486365377749,0.0018048328165696293,holm,hybrid_vs_garch|SquaredError|auto_floor_h-1,63,0.0920464736450511,0.05,False,tested
hybrid_vs_garch,22day,000001.SS,SquaredError,GARCHLSTM,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.00625387881808116,0.009028750481484472,-0.0027748716634033127,A_lower,-2.5131608561325747,t(T-1),Bartlett,21,fixed_21,0.000955787382938091,0.01216523435158113,holm,hybrid_vs_garch|SquaredError|fixed_21,63,0.502458344127896,0.05,False,tested
hybrid_vs_garch,22day,000001.SS,SquaredError,GARCHGRU,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.010541403249994377,0.009028750481484472,0.001512652768509903,B_lower,0.5330879036753688,t(T-1),Bartlett,21,fixed_21,0.006312434718051246,0.5941239996857414,holm,hybrid_vs_garch|SquaredError|fixed_21,63,1.0,0.05,False,tested
hybrid_vs_garch,22day,000001.SS,SquaredError,GARCHTransformer,GARCH,3,Hybrid,1,Econometric,784,2022-11-25,2025-11-28,0.005933475117550432,0.009028750481484472,-0.003095275363934041,A_lower,-3.1092993894978362,t(T-1),Bartlett,21,fixed_21,0.0007769437217883285,0.00194321327040467,holm,hybrid_vs_garch|SquaredError|fixed_21,63,0.10104709006104284,0.05,False,tested
